166,18
166.71307135621518,18.68216315416266
172.9957661048715,22.95516483586176
180.20410393805588,25.44558822597144
174.3383192128097,31.51638035714104
173.69123528889799,39.410286847373214
166.20670235412024,40.867598275564234
166.89553197393846,45.73356469410307
162.6306551095778,48.93400034617608
156.97645083456703,51.861358292575716
151.693242327141,53.24081352747296
149.63238228780028,56.583532719440065
146.18612732529667,59.070154940209115
141.82277277769725,63.78084144407379
139.21023096089604,66.38795988681454
141.1654069172724,73.20878000437607
140.06071999663217,79.13546336356006
139.92309927253416,86.40303658974123
130.1628194292125,93.47526213664491
120.68701293859311,92.66826668724335
116.99234218692202,87.04977265380131
113.13174086296654,82.9329446373186
112.59534986102413,78.0767346366786
111.10700167425037,68.21631286210466
108.43554454907147,63.548438371648544
105.47396503960245,58.471388195021866
97.62803726566955,60.93577980048978
92.35210721172592,64.78224655451203
87.62334900604688,71.26443974135424
77.48233122709162,73.32742841533639
68.53926734802516,75.03186765425232
61.50111729030662,76.11633478613379
60.24283565446089,79.64910658819679
59.6579608501119,90.00251709707094
56.23723297862182,96.83298842293962
59.34314580193272,103.58277745605425
58.067929356011035,111.70231681316424
59.443736025403055,122.75574363539835
58.20266445363855,133.14670175379325
55.108682931011124,138.69202859389904
54.22119620622638,146.99362547497907
53.27600026100687,155.06212129819272
46.27729111481594,156.38524816588802
35.807387070613984,151.43167781614616
31.322920255982037,146.77945965548977
29.17617705239825,142.833294943071
23.630695132602483,146.65201846856195
20.760390640639123,150.08866094124974
19.924984639624597,157.15956661917068
19.663936071718325,163.97128927002558
20,175
